"form_id","extraction_time","reviewer","trial_id","publication_found","publication_url","publication_doi","identification_step","publication_type","publication_pmid","typo_primary_id","publication_date","match_design","match_indication_population","match_intervention","match_comparator","match_any_outcome","n_matching_criteria","registry","start_date_recoded","completion_date_recoded","warning_cd_to_publication","warning_start_to_publication","n_match_agree","article_found_by","article_agreement_information"
"F4774",2023-01-31 07:23:06,"Katarzyna_K","NCT03012737","Yes","https://doi.org/10.1177/0269216320935003","10.1177/0269216320935003","Linked at the registration","Journal publication",32579086,"NCT ID",2020-06-24,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2017-01-01","2019-12-01",NA,NA,"5","Katarzyna_K; Sofia_K","Found by 2/2 reviewers, matching all 5 criteria"
"F4775",2023-01-31 08:33:11,"Perrine_J","NCT02571426","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2015-10-31","2019-04-30",NA,NA,"NA",NA,"No publication, not agreed by other reviewer"
"F4776",2023-01-31 08:43:13,"Perrine_J","NCT04112680","Yes","https://doi.org/10.1136/bmjgh-2021-006954","10.1136/bmjgh-2021-006954","Linked at the registration","Journal publication",34758970,"NCT ID",2021-11-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2019-10-07","2019-12-21",NA,NA,"5","Carolina_C; Perrine_J","Found by 2/2 reviewers, matching all 5 criteria"
"F4777",2023-01-31 12:06:45,"Carolina_C","NCT01619930","Yes","https://doi.org/10.1016/j.jad.2017.03.018","10.1016/j.jad.2017.03.018","Systematic Google search","Journal publication",28319696,"NCT ID",2017-03-15,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2012-08-31","2018-05-31","Publication date before completion date",NA,"5","Carolina_C","Found by 1/2 reviewers, matching all 5 criteria"
"F4778",2023-01-31 21:40:11,"Luca_H","2013-002736-24","Yes","https://academic.oup.com/cardiovascres/article/116/2/450/5499191","10.1093/cvr/cvz133","Systematic Google search","Journal publication",31135888,"EudraCT ID",2020-02-01,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2014-02-25","2017-08-18",NA,NA,"5","Luca_H; Perrine_J","Found by 2/2 reviewers, matching all 5 criteria"
"F4779",2023-01-31 23:24:14,"Katarzyna_K","NCT03547817","Yes","https://doi.org/10.14814/phy2.14241","10.14814/phy2.14241","Systematic Google search","Journal publication",31631579,"NCT ID",2019-10-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2018-05-15","2019-01-31",NA,NA,"5","Katarzyna_K; Sofia_K","Found by 2/2 reviewers, matching all 5 criteria"
"F4780",2023-01-31 23:36:17,"Katarzyna_K","NCT02332616","Yes","https://doi.org/10.1111/cei.13071","10.1111/cei.13071","Systematic Google search","Journal publication",29119559,"NCT ID",2017-11-09,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-01-31","2016-04-30",NA,NA,"5","Katarzyna_K; Sofia_K","Found by 2/2 reviewers, matching all 5 criteria"
"F4781",2023-01-31 23:43:23,"Katarzyna_K","NCT03182283","Yes","https://doi.org/10.1186/s12913-022-08008-z","10.1186/s12913-022-08008-z","Linked at the registration","Journal publication",35505358,"NCT ID",2022-05-03,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-04-25","2018-08-01",NA,NA,"5","Katarzyna_K","Found by 1/2 reviewers, matching all 5 criteria"
"F4782",2023-01-31 23:44:14,"Katarzyna_K","NCT03182283","Yes","https://doi.org/10.1186/s12888-020-02871-y","10.1186/s12888-020-02871-y","Linked at the registration","Journal publication",33148190,"NCT ID",2020-11-04,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-04-25","2018-08-01",NA,NA,"5","Katarzyna_K; Sofia_K","Found by 2/2 reviewers, matching all 5 criteria"
"F4783",2023-02-01 05:48:51,"Katarzyna_K","NCT02351232","Yes","https://doi.org/10.1111/dom.13911","10.1111/dom.13911","Linked at the registration","Journal publication",31696598,"NCT ID",2019-12-19,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-02-28","2016-10-31",NA,NA,"5","Katarzyna_K; Sofia_K","Found by 2/2 reviewers, matching all 5 criteria"
"F4784",2023-02-01 05:50:38,"Katarzyna_K","NCT02351232","Yes","https://doi.org/10.1111/dom.14567","10.1111/dom.14567","Systematic Google search","Journal publication",34595827,"NCT ID",2021-10-17,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-02-28","2016-10-31",NA,NA,"5","Katarzyna_K","Found by 1/2 reviewers, matching all 5 criteria"
"F4785",2023-02-01 15:18:51,"Luca_H","2016-004936-39","Yes","https://link.springer.com/article/10.1186/s12871-019-0833-4","10.1186/s12871-019-0833-4","Systematic Google search","Journal publication",31455249,"EudraCT ID",2019-08-28,"No","No","No","No","No",0,"euctr","2017-05-19","2017-06-09",NA,NA,"0; 5","Carolina_C; Luca_H","Found by 2/2 reviewers, near-match vs. full match"
"F4786",2023-02-01 15:32:03,"Luca_H","NCT02712658","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2015-09-30","2016-03-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F4787",2023-02-01 15:46:08,"Luca_H","NCT02500095","Yes","https://physoc.onlinelibrary.wiley.com/doi/10.14814/phy2.14285","10.14814/phy2.14285","Linked at the registration","Journal publication",31724339,"NCT ID",2019-11-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-07-31","2016-11-30",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4788",2023-02-01 15:50:51,"Luca_H","NCT02500095","Yes","https://academic.oup.com/jcem/article/102/4/1340/2919026?login=false","10.1210/jc.2016-3835","Systematic Google search","Journal publication",28324055,"NCT ID",2017-04-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-07-31","2016-11-30",NA,NA,"5","Luca_H","Found by 1/2 reviewers, matching all 5 criteria"
"F4789",2023-02-01 16:12:25,"Luca_H","NCT02931487","Yes","https://www.jpn.ca/content/45/1/23.long","10.1503/jpn.180118","Linked at the registration","Journal publication",31397551,"NCT ID",2020-01-01,"Yes","Yes","Yes","Yes","No",4,"ctgov","2015-05-31","2016-12-31",NA,NA,"5; 4","Carolina_C; Luca_H","Found by 2/2 reviewers, near-match vs. full match"
"F4790",2023-02-01 16:18:48,"Luca_H","NCT02931487","Yes","https://www.frontiersin.org/articles/10.3389/fnhum.2018.00508/full","10.3389/fnhum.2018.00508","Linked at the registration","Journal publication",30622463,"NCT ID",2018-12-21,"Yes","Yes","Yes","Yes","No",4,"ctgov","2015-05-31","2016-12-31",NA,NA,"5; 4","Carolina_C; Luca_H","Found by 2/2 reviewers, near-match vs. full match"
"F4791",2023-02-01 21:05:22,"Luca_H","NCT02546050","Yes","https://link.springer.com/article/10.1007/s00125-019-4848-7","10.1007/s00125-019-4848-7","Linked at the registration","Journal publication",30904939,"NCT ID",2019-03-23,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-06-30","2016-02-29",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4792",2023-02-01 21:10:34,"Luca_H","NCT03753126","Yes","https://link.springer.com/article/10.1007/s00380-020-01553-9","10.1007/s00380-020-01553-9","Linked at the registration","Journal publication",31950251,"NCT ID",2020-01-16,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-01-31","2018-11-30",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4793",2023-02-01 21:15:20,"Luca_H","NCT02576171","Yes","https://bmjopen.bmj.com/content/7/12/e018345.long","10.1136/bmjopen-2017-018345","Linked at the registration","Journal publication",29247101,"NCT ID",2017-12-14,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-10-15","2017-01-31",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4794",2023-02-01 22:08:53,"Luca_H","NCT01113125","Yes","https://www.ingentaconnect.com/content/wk/jpho/2022/00000044/00000007/art00022","10.1097/MPH.0000000000002517","Systematic Google search","Journal publication",35972834,"NCT ID",2022-08-05,"No","No","No","No","No",0,"ctgov","2010-03-31","2016-07-31",NA,NA,"0","Luca_H","Found by 1/2 reviewers, ineligible match"
"F4795",2023-02-01 22:14:49,"Luca_H","NCT01113125","Yes","https://www.authorea.com/doi/full/10.22541/au.161185647.75777799","10.22541/au.161185647.75777799","Systematic Google search","Journal publication",NA,"NCT ID",2021-01-28,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2010-03-31","2016-07-31",NA,NA,"5","Luca_H","Found by 1/2 reviewers, matching all 5 criteria"
"F4796",2023-02-01 22:23:07,"Luca_H","NCT03757208","Yes","https://journals.lww.com/ejanaesthesiology/Fulltext/2019/08000/Effect_of_pre_operative_oral_carbohydrate_loading.8.aspx","10.1097/EJA.0000000000001002","Linked at the registration","Journal publication",31021880,"NCT ID",2019-08-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2013-04-08","2017-11-15",NA,NA,"5","Luca_H; Perrine_J","Found by 2/2 reviewers, matching all 5 criteria"
"F4797",2023-02-01 22:37:22,"Luca_H","NCT02770833","Yes","https://www.mdpi.com/2072-6643/11/2/365","10.3390/nu11020365","Systematic Google search","Journal publication",30744149,"NCT ID",2019-02-10,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-08-31","2016-01-31",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4798",2023-02-01 22:44:39,"Luca_H","NCT02770833","Yes","https://www.sciencedirect.com/science/article/pii/S0195666318302009?casa_token=zQSud7fFtpMAAAAA:h4xbl3q9SCQ1Cfgu2eF9Z4l-0t5XEynURsjhsvgAtSRyKeDJ_P_Cb_zFBP9qZlYB-77jDufMPQ","10.1016/j.appet.2018.08.006","Systematic Google search","Journal publication",30098403,"NCT ID",2018-08-08,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-08-31","2016-01-31",NA,NA,"5","Luca_H","Found by 1/2 reviewers, matching all 5 criteria"
"F4799",2023-02-01 22:51:13,"Luca_H","NCT02572531","Yes","https://www.wageningenacademic.com/doi/abs/10.3920/BM2018.0168","10.3920/BM2018.0168","Systematic Google search","Journal publication",31157556,"NCT ID",2019-06-03,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-09-01","2018-12-31",NA,NA,"5","Luca_H","Found by 1/2 reviewers, matching all 5 criteria"
"F4800",2023-02-01 22:56:27,"Luca_H","NCT02326012","Yes","https://bmcpsychiatry.biomedcentral.com/articles/10.1186/s12888-017-1527-4","10.1186/s12888-017-1527-4","Linked at the registration","Journal publication",29282024,"NCT ID",2017-12-28,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-03-31","2016-01-31",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4801",2023-02-01 23:02:26,"Luca_H","NCT02917252","Yes","https://onlinelibrary.wiley.com/doi/full/10.1111/dme.14385?casa_token=CUzJjGzvQLcAAAAA%3AMT_mchgbROzRfw2LnO0fzv6EJtBkeLpqAxvKPyexQ-3p_cNBjTbfPs5sB__peeHSbA6ChTj8zJ367Q","10.1111/dme.14385","Linked at the registration","Journal publication",32794582,"NCT ID",2020-09-22,"No","Yes","Yes","Yes","Yes",4,"ctgov","2017-02-01","2017-04-03",NA,NA,"5; 4","Carolina_C; Luca_H","Found by 2/2 reviewers, near-match vs. full match"
"F4802",2023-02-01 23:32:47,"Katarzyna_K","NCT02220179","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2014-08-31","2017-08-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F4803",2023-02-01 23:54:14,"Katarzyna_K","NCT03147079","Yes","https://doi.org/10.1007/s10995-022-03395-5","10.1007/s10995-022-03395-5","Linked at the registration","Journal publication",35253077,"NCT ID",2022-03-06,"Yes","Yes","Yes","Yes","No",4,"ctgov","2011-01-01","2017-12-31",NA,NA,"4","Katarzyna_K; Sofia_K","Found by 2/2 reviewers, near-match vs. ineligible match"
"F4804",2023-02-01 23:56:17,"Katarzyna_K","NCT03147079","Yes","https://doi.org/10.1186/s12884-021-04098-5","10.1186/s12884-021-04098-5","Linked at the registration","Journal publication",34548038,"NCT ID",2021-09-21,"Yes","Yes","Yes","Yes","No",4,"ctgov","2011-01-01","2017-12-31",NA,NA,"4","Katarzyna_K; Sofia_K","Found by 2/2 reviewers, near-match vs. ineligible match"
"F4805",2023-02-01 23:57:49,"Katarzyna_K","NCT03147079","Yes","https://doi.org/10.1186/s40608-018-0194-4","10.1186/s40608-018-0194-4","Linked at the registration","Journal publication",29881627,"NCT ID",2018-06-04,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2011-01-01","2017-12-31",NA,NA,"5","Katarzyna_K; Sofia_K","Found by 2/2 reviewers, matching all 5 criteria"
"F4806",2023-02-02 00:06:07,"Katarzyna_K","NCT01697241","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2013-05-31","2017-08-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F4807",2023-02-02 00:18:04,"Katarzyna_K","NCT02960724","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2016-11-30","2018-08-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F4808",2023-02-02 00:39:37,"Katarzyna_K","NCT02492191","Yes","https://doi.org/10.1093/bja/aex332","10.1093/bja/aex332","Linked at the registration","Journal publication",29077819,"NCT ID",2017-11-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-10-31","2016-07-31",NA,NA,"5","Katarzyna_K; Sofia_K","Found by 2/2 reviewers, matching all 5 criteria"
"F4809",2023-02-02 00:40:53,"Katarzyna_K","NCT02492191","Yes","https://doi.org/10.1093/bja/aex331","10.1093/bja/aex331","Linked at the registration","Journal publication",29077818,"NCT ID",2017-11-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-10-31","2016-07-31",NA,NA,"5","Katarzyna_K; Sofia_K","Found by 2/2 reviewers, matching all 5 criteria"
"F4810",2023-02-02 01:40:33,"Perrine_J","NCT03464695","Yes","https://doi.org/10.2147/copd.s183762","10.2147/COPD.S183762","Linked at the registration","Journal publication",30587955,"NCT ID",2018-12-14,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2018-05-07","2018-08-08",NA,NA,"5","Perrine_J; Samruddhi_Y","Found by 2/2 reviewers, matching all 5 criteria"
"F4811",2023-02-02 02:34:51,"Carolina_C","NCT02545218","Yes","https://doi.org/10.1097/aog.0000000000003653","10.1097/aog.0000000000003653","Linked at the registration","Journal publication",31923073,"NCT ID",2020-02-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2015-09-30","2019-06-30",NA,NA,"5","Carolina_C","Found by 1/2 reviewers, matching all 5 criteria"
"F4812",2023-02-02 10:20:38,"Luca_H","2015-002767-42","Yes","https://onlinelibrary.wiley.com/doi/full/10.1002/ejhf.1656","10.1002/ejhf.1656","Systematic Google search","Journal publication",31863557,"EudraCT ID",2019-12-21,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2017-01-23","2018-02-14",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4813",2023-02-02 10:27:46,"Luca_H","2015-002767-42","Yes","https://link.springer.com/article/10.1007/s10557-020-07050-5","10.1007/s10557-020-07050-5","Systematic Google search","Journal publication",32770520,"EudraCT ID",2020-08-08,"Yes","Yes","Yes","Yes","Yes",5,"euctr","2017-01-23","2018-02-14",NA,NA,"5","Luca_H","Found by 1/2 reviewers, matching all 5 criteria"
"F4814",2023-02-02 11:26:16,"Luca_H","NCT03353493","Yes","https://www.sciencedirect.com/science/article/pii/S0006322322014354","10.1016/j.biopsych.2022.06.038","Systematic Google search","Journal publication",36328822,"NCT ID",2022-07-22,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2017-02-15","2019-06-01",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4815",2023-02-02 11:33:08,"Luca_H","NCT01933633","Yes","https://bmjopensem.bmj.com/content/bmjosem/4/1/e000387.full.pdf","10.1136/ bmjsem-2018-000387","Linked at the registration","Journal publication",30057778,"NCT ID",2018-07-17,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2013-09-30","2017-12-31",NA,NA,"5","Luca_H","Found by 1/2 reviewers, matching all 5 criteria"
"F4816",2023-02-02 11:39:32,"Luca_H","NCT04258540","Yes","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8114365/","10.1080/21642850.2020.1843466","Linked at the registration","Journal publication",34040886,"NCT ID",2020-11-11,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2016-12-16","2018-02-20",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4817",2023-02-02 11:46:12,"Luca_H","NCT02767544","Yes","https://helda.helsinki.fi/bitstream/handle/10138/312758/cis_v4_id2489.pdf?sequence=1","https://helda.helsinki.fi/bitstream/handle/10138/312758/cis_v4_id2489.pdf?sequence=1","Systematic Google search","Journal publication",NA,"NCT ID",2019-06-27,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-11-30","2016-10-31",NA,NA,"5","Luca_H","Found by 1/2 reviewers, matching all 5 criteria"
"F4818",2023-02-02 11:54:20,"Luca_H","NCT01906671","Yes","https://link.springer.com/article/10.1007/s00280-020-04097-x","10.1007/s00280-020-04097-x","Linked at the registration","Journal publication",32519032,"NCT ID",2020-06-09,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2013-06-30","2018-11-30",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4819",2023-02-02 12:05:48,"Luca_H","NCT02084173","Yes","https://onlinelibrary.wiley.com/doi/10.1111/add.14795","10.1111/add.14795","Linked at the registration","Journal publication",31454444,"NCT ID",2019-11-01,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-01-31","2017-10-31",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4820",2023-02-02 12:18:48,"Luca_H","NCT02084173","Yes","https://onlinelibrary.wiley.com/doi/10.1111/acer.14722","10.1111/acer.14722","Linked at the registration","Journal publication",34585747,"NCT ID",2021-10-09,"Yes","Yes","Yes","Yes","Yes",5,"ctgov","2014-01-31","2017-10-31",NA,NA,"5","Carolina_C; Luca_H","Found by 2/2 reviewers, matching all 5 criteria"
"F4821",2023-02-02 12:54:23,"Luca_H","NCT02544269","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2016-06-01","2017-01-25",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F4822",2023-02-02 22:15:22,"Karely_L","NCT02434549","Yes","https://doi.org/10.3389/fneur.2021.696218","10.3389/fneur.2021.696218","Systematic Google search","Journal publication",34484101,"NCT ID",2021-08-16,"Yes","Yes","Yes","No","Yes",4,"ctgov","2015-08-31","2018-10-05",NA,NA,"5; 4","Karely_L; Nicole_H","Found by 2/2 reviewers, near-match vs. full match"
"F4823",2023-02-02 22:23:47,"Karely_L","NCT03501888","Yes","https://doi.org/10.1016/j.jcbs.2022.05.008","10.1016/j.jcbs.2022.05.008","Systematic Google search","Journal publication",28475123,"NCT ID",2017-05-05,"Yes","Yes","Yes","No","Yes",4,"ctgov","2015-10-31","2016-08-31",NA,NA,"4","Karely_L","Found by 1/2 reviewers, near-match"
"F4824",2023-02-02 22:31:49,"Karely_L","NCT03027557","Yes","https://doi.org/10.1016/s2213-8587(20)30063-2","10.1016/S2213-8587(20)30063-2","Linked at the registration","Journal publication",32333877,"NCT ID",2020-05-01,"Yes","Yes","Yes","No","Yes",4,"ctgov","2017-03-01","2019-09-12",NA,NA,"5; 4","Karely_L; Nicole_H","Found by 2/2 reviewers, near-match vs. full match"
"F4825",2023-02-02 22:43:29,"Karely_L","NCT02805608","No, neither linked in the registry (search step 1) nor through the systematic Google searches (search steps 2-3)",NA,NA,NA,NA,NA,"NCT ID",NA,NA,NA,NA,NA,NA,NA,"ctgov","2016-09-30","2019-01-31",NA,NA,"NA",NA,"No publication, agreed by 2 reviewers"
"F4826",2023-02-02 22:47:02,"Karely_L","NCT02788825","Yes","https://doi.org/10.1007/s00345-020-03277-x","10.1007/s00345-020-03277-x","Linked at the registration","Journal publication",32472278,"NCT ID",2020-05-29,"Yes","Yes","Yes","No","Yes",4,"ctgov","2016-04-30","2017-08-31",NA,NA,"5; 4","Karely_L; Nicole_H","Found by 2/2 reviewers, near-match vs. full match"
"F4827",2023-02-02 22:53:36,"Karely_L","NCT02788825","Yes","https://doi.org/10.1016/j.euf.2020.05.002","10.1016/j.euf.2020.05.002","Systematic Google search","Journal publication",32451315,"NCT ID",2020-05-22,"Yes","Yes","Yes","No","No",3,"ctgov","2016-04-30","2017-08-31",NA,NA,"3","Karely_L","Found by 1/2 reviewers, ineligible match"
"F4828",2023-02-03 08:43:04,"Luca_H","2014-003395-23","Yes","https://www.tandfonline.com/doi/full/10.1080/17453674.2017.1345236","10.1080/17453674.2017.1345236","Systematic Google search","Journal publication",28657396,"EudraCT ID",2017-06-28,"Yes","Yes","Yes","Yes","Yes",5,"euctr",NA,"2016-04-01",NA,NA,"5","Luca_H; Perrine_J","Found by 2/2 reviewers, matching all 5 criteria"
