"proj_id","primary_id","eligibility","registry","eudract_id","nct_id","crossregistration_check","short_title","lead_institution","has_results","trial_status_recoded","sponsor_status","phase","were_results_reported","study_first_submitted_date","start_date","completion_date","overall_status","enrollment","agency_classes","intervention_types_combined","max_end_date","long_title","trial_name"
2358,"NCT02136056","Eligible","ctgov",NA,"NCT02136056","Irrelevant intervention type","Effects of a Self-management Course for Adults on Sick-leave","Aarhus University",NA,NA,NA,"Not Applicable",FALSE,2014-05-08,2014-09-30,2016-08-01,"Completed",600,"OTHER;OTHER;OTHER","Behavioral",NA,"Effects of a Self-management Course for Adults on Sick-leave; Outcomes in Registry Based Measures of Return to Work and Questionnaire Based Measures of Well-being and Quality of Life",NA
2359,"NCT02138045","Eligible","ctgov","2013-004375-12","NCT02138045","Identified in publication","Treatment of Diabetic Neuropathy With Liraglutide","Aalborg University Hospital",NA,NA,NA,"Not Applicable",FALSE,2014-05-13,2014-05-31,2017-02-28,"Completed",39,"OTHER;INDUSTRY","Drug",NA,"A Randomized, Double-blinded, Single-centre, Parallel-group, Placebo-controlled, Prospective Trial of Neuroprotective Effect of Liraglutide for Treatment of Diabetic Neuropathy.",NA
2360,"NCT02138565","Eligible","ctgov",NA,"NCT02138565","Irrelevant intervention type","Effect of Bariatric Surgery on Kidney Function","Steno Diabetes Center Copenhagen",NA,NA,NA,"Not Applicable",FALSE,2014-03-24,2014-03-31,2017-09-30,"Completed",20,"OTHER;OTHER","Procedure",NA,"Effect of Bariatric Surgery on Kidney Function",NA
2361,"NCT03522792","Eligible","ctgov",NA,"NCT03522792","Irrelevant intervention type","Neurotensin - an Important Regulator of Appetite in Humans?","University of Copenhagen",NA,NA,NA,"Not Applicable",FALSE,2017-12-14,2018-01-05,2019-12-01,"Unknown status",18,"OTHER;OTHER","Other",NA,"The Effect of Neurotensin on Appetite, Food Intake, Blood Glucose Regulation, Hormone Secretion, and the Degradation of Neurotensin in Vivo",NA
2362,"NCT02221336","Eligible","ctgov",NA,"NCT02221336","Irrelevant intervention type","Daily Subjective and Objective Smartphone Measures of Illness Activity to Treat Bipolar Disorder- The MONARCA II Trial","Copenhagen University Hospital",NA,NA,NA,"Not Applicable",FALSE,2014-08-12,2014-09-30,2018-01-31,"Completed",146,"OTHER;OTHER;OTHER","Device",NA,"Daily Electronic Monitoring of Subjective and Objective Measures of Illness Activity in Bipolar Disorder - The MONARCA II Trial (MONitoring, treAtment and pRediCtion of bipolAr Disorder Episodes II)",NA
2363,"NCT02585011","Eligible","ctgov",NA,"NCT02585011","None found","Effect of Local Infiltration Anesthesia With Ropivacaine on Postoperative Pain After Hip Hemiarthroplasty","St. Olav’s University Hospital",NA,NA,NA,"Not Applicable",FALSE,2015-10-14,2015-12-31,2018-05-13,"Completed",123,"OTHER;OTHER","Drug",NA,"Effect of Local Infiltration Anesthesia With Ropivacaine on Postoperative Pain After Hip Hemiarthroplasty",NA
2364,"NCT02221986","Eligible","ctgov",NA,"NCT02221986","Irrelevant intervention type","Interdisciplinary Rehabilitation of Patients With Glioma During Anti-cancer Treatment","Odense University Hospital",NA,NA,NA,"Not Applicable",FALSE,2014-08-19,2015-02-01,2018-02-14,"Completed",64,"OTHER;OTHER","Behavioral",NA,"Interdisciplinary Rehabilitation of Patients With Glioma During Anti-cancer Treatment",NA
2365,"NCT02584764","Eligible","ctgov",NA,"NCT02584764","Irrelevant intervention type","Internet Supported Group Cognitive Behavior Therapy (CBT) for Hoarding Disorder (HD)","Karolinska Institutet",NA,NA,NA,"Not Applicable",FALSE,2015-10-13,2015-10-31,2017-06-30,"Completed",20,"OTHER","Behavioral",NA,"Internet Supported Group Cognitive Behavior Therapy for Hoarding Disorder - A Pilot Study",NA
2366,"NCT02584361","Eligible","ctgov",NA,"NCT02584361","Irrelevant intervention type","Cochlear Implant and Vestibular Function.","Odense University Hospital",NA,NA,NA,"Not Applicable",FALSE,2015-08-31,2015-08-31,2017-12-31,"Unknown status",50,"OTHER","Procedure",NA,"Vestibular Function Evaluated by the Video Head Impulse Test (vHIT) and Vertigo Perceived by the Patients Before and After Cochlear Implant Surgery.",NA
2367,"NCT03519750","Ineligible end date","ctgov","2017-000997-13","NCT03519750","Identified in manual search","Pharmacokinetics of Intravenous, Rectal, Intravesical, Vaginal, and Transdermal Melatonin in Healthy Female Volunteers","Herlev and Gentofte Hospital",NA,NA,NA,"Phase 1",FALSE,2018-04-16,2018-11-01,2019-02-21,"Completed",10,"OTHER;OTHER;UNKNOWN;OTHER","Drug",NA,"Pharmacokinetics of Intravenous, Rectal, Intravesical, Vaginal, and Transdermal Administration of Exogenous Melatonin in Healthy Female Volunteers: a Crossover Study",NA
2368,"NCT02584179","Eligible","ctgov",NA,"NCT02584179","Irrelevant intervention type","Biparametric MRI for Detection of Significant Prostate Cancer","Herlev and Gentofte Hospital",NA,NA,NA,"Not Applicable",FALSE,2015-09-06,2015-12-31,2018-12-01,"Completed",1063,"OTHER","Device",NA,"Can Significant Prostate Cancer be Detected With a Short Non-contrast Enhanced Biparametric MRI (bpMRI)?",NA
2369,"NCT03519139","Eligible","ctgov",NA,"NCT03519139","Irrelevant intervention type","Individual Nutritional Intervention for the Prevention of Readmission Among Geriatric Patients","University of Copenhagen",NA,NA,NA,"Not Applicable",FALSE,2018-04-09,2018-02-08,2018-06-15,"Completed",40,"OTHER","Other",NA,"Individual Nutritional Intervention for the Prevention of Readmission Among Geriatric Patients - a Randomized Clinical Study",NA
2370,"NCT02583854","Eligible","ctgov",NA,"NCT02583854","Irrelevant intervention type","Comparison Study of Compression Devices Used in Transradial Coronary Angiography","Oslo University Hospital",NA,NA,NA,"Not Applicable",FALSE,2015-10-21,2015-09-30,2017-11-01,"Completed",499,"OTHER;OTHER_GOV","Device",NA,NA,NA
2371,"NCT03517384","Eligible","ctgov",NA,"NCT03517384","Irrelevant intervention type","Feasibility Pilot Study of Internet-based Cognitive Behavioral Therapy (CBT) for Body Dysmorphic Disorder With Global Recruitment","Karolinska Institutet",NA,NA,NA,"Not Applicable",FALSE,2018-04-10,2016-04-20,2018-06-15,"Completed",32,"OTHER;OTHER;OTHER","Behavioral",NA,"Feasibility Pilot Study of Internet-based CBT for Body Dysmorphic Disorder With Global Recruitment",NA
2372,"NCT03210558","Eligible","ctgov",NA,"NCT03210558","None found","Study of Testosterone and Athlete Response","Karolinska University Hospital",NA,NA,NA,"Phase 2",FALSE,2017-06-30,2017-05-26,2018-06-20,"Completed",48,"OTHER;OTHER","Drug",NA,"Effects of Moderately Increased Testosterone Concentration on Physical Performance and Behaviour in Healthy Women - a Double-blind, Randomized, Placebo-controlled Study",NA
2373,"NCT02583555","Ineligible institution","ctgov",NA,"NCT02583555","Ignore, ineligible","Case Management Study to Reduce Health Care Utilization for Frequent Hospital Care Users",NA,NA,NA,NA,"Not Applicable",FALSE,2015-10-20,2015-11-30,2017-05-31,"Unknown status",400,"OTHER;OTHER","Behavioral",NA,"Randomised Case Management Study to Reduce Health Care Utilization for Frequent Hospital Care Users",NA
2374,"NCT02583126","Eligible","ctgov",NA,"NCT02583126","Irrelevant intervention type","Guided Imagery and Music for the Reduction of Side Effects of Chemotherapy in Teenagers","Aarhus University",NA,NA,NA,"Not Applicable",FALSE,2015-02-03,2014-08-31,2017-12-31,"Unknown status",68,"OTHER;OTHER;OTHER;OTHER;INDUSTRY","Behavioral",NA,"The Effect and Meaning of a Designed Guided Imagery and Music Intervention on Anticipatory, Acute, and Delayed Side Effect of Chemotherapy in Teenagers With Cancer: a Randomized Controlled Multisite Study",NA
2375,"NCT02142036","Eligible","ctgov","2013-001363-23","NCT02142036","Identified in manual search","N-of-1 Trial: Actionable Target Identification in Metastatic Cancer for Palliative Systemic Therapy","Oslo University Hospital",NA,NA,NA,"Phase 2",FALSE,2014-04-13,2014-05-31,2018-08-31,"Completed",50,"OTHER;OTHER","Drug",NA,"N-of-1 Trial of Actionable Target Identification in Metastatic Cancer for Palliative Systemic Therapy",NA
2376,"NCT02583139","Eligible","ctgov",NA,"NCT02583139","Irrelevant intervention type","Designed Music Narratives for the Reduction of Side Effects of Chemotherapy in Children (7-12 Years) With Cancer","Aarhus University",NA,NA,NA,"Not Applicable",FALSE,2015-02-03,2014-08-31,2018-12-31,"Unknown status",68,"OTHER;OTHER;OTHER;OTHER;INDUSTRY","Behavioral",NA,"The Effect and Meaning of Designed Music Narratives on Anticipatory, Acute, and Delayed Side Effect of Chemotherapy in Children (7-12 Years) With Cancer: a Randomized Controlled Multisite Study",NA
2377,"NCT03514576","Cross-registration duplicate","ctgov","2018-001067-23","NCT03514576","Automatically identified","Pasireotide in the Treatment of Hypoglycemia Following Gastric Bypass Surgery","Zealand University Hospital",NA,NA,NA,"Phase 4",FALSE,2018-04-19,2018-06-01,2018-11-01,"Unknown status",5,"OTHER","Drug | Diagnostic Test",NA,"Pasireotide in the Treatment of Hypoglycemia Following Gastric Bypass Surgery",NA
2378,"NCT02434978","Eligible","ctgov",NA,"NCT02434978","None found","Doppler-guided Endoscopic Treatment in Peptic Ulcer Bleeding","Odense University Hospital",NA,NA,NA,"Not Applicable",FALSE,2014-11-12,2014-01-31,2018-03-31,"Unknown status",125,"OTHER","Device | Drug | Other",NA,NA,NA
2379,"NCT03513380","Eligible","ctgov",NA,"NCT03513380","Irrelevant intervention type","Can Gaming Get You Fit? A High-Intensity Exergaming Intervention in Adults","Norwegian University of Science and Technology",NA,NA,NA,"Not Applicable",FALSE,2018-04-05,2018-05-25,2019-11-30,"Completed",52,"OTHER","Behavioral",NA,"Motivational High Intensity Training Through a Cutting-edge Gaming Platform. A Randomised, Controlled Trial",NA
2380,"NCT02581800","Eligible","ctgov",NA,"NCT02581800","Irrelevant intervention type","Effect and Experience of PreHomeCare of Preterm Infants Using Telecommunication and Smartphone Application","Næstved Hospital",NA,NA,NA,"Not Applicable",FALSE,2015-10-19,2015-11-30,2018-10-31,"Completed",186,"OTHER","Other",NA,"Effect and Experience of PreHomeCare of Preterm Infants Using Telecommunication and Smartphone Application: A Randomized Intervention Study.",NA
2381,"NCT03512509","Eligible","ctgov",NA,"NCT03512509","Irrelevant intervention type","Comparison of Low GI and High GI Potatoes in Relation to Satiety (POSAT)","University of Copenhagen",NA,NA,NA,"Not Applicable",FALSE,2018-03-15,2018-02-05,2018-08-20,"Completed",22,"OTHER","Other",NA,"Comparison of Low GI and High GI Potatoes in Relation to Satiety - a Randomised Control Trial",NA
2382,"NCT02581176","Eligible","ctgov","2014-005439-15","NCT02581176","Identified in manual search","Apixaban as Treatment of Venous Thrombosis in Patients With Cancer: The CAP Study","Akershus University Hospital",NA,NA,NA,"Phase 4",FALSE,2015-10-19,2016-04-30,2018-05-31,"Completed",300,"OTHER","Drug",NA,"Apixaban as Treatment of Venous Thrombosis in Patients With Cancer: The CAP Study",NA
2383,"NCT02144623","Eligible","ctgov",NA,"NCT02144623","None found","Pretreatment With Valproate Prior to Immunotherapy Targeting Cluster of Differentiation Antigen 20 in Chronic Lymphocytic Leukemia","Skane University Hospital",NA,NA,NA,"Early Phase 1",FALSE,2014-05-15,2015-01-31,2017-02-06,"Completed",4,"OTHER","Drug",NA,"Pretreatment With Valproate Prior to Immunotherapy Targeting Cluster of Differentiation Antigen 20 in Chronic Lymphocytic Leukemia",NA
2384,"NCT03506516","Eligible","ctgov",NA,"NCT03506516","Irrelevant intervention type","Does Mixing Alcoholic Drinks Make Hangover Worse?","Zealand University Hospital",NA,NA,NA,"Not Applicable",FALSE,2018-02-12,2016-05-20,2018-01-31,"Completed",35,"OTHER","Dietary Supplement",NA,"Does Mixing Alcoholic Drinks Make Hangover Worse? A Randomized Controlled Trial in a Naturalistic Setting",NA
2385,"NCT03505918","Ineligible institution","ctgov",NA,"NCT03505918","Ignore, ineligible","Supervised Physical Therapy Versus Unsupervised Home Exercise After Surgery for Lumbar Disc Herniation",NA,NA,NA,NA,"Not Applicable",FALSE,2018-04-13,2015-10-01,2019-09-01,"Completed",146,"OTHER","Other",NA,"Randomized Clinical Trial of Supervised Physical Therapy Versus Unsupervised Home Exercise in Patients Recovering After Surgery for Lumbar Disc Herniation",NA
2386,"NCT03504904","Eligible","ctgov",NA,"NCT03504904","Irrelevant intervention type","Psychological Treatment Targeting Acceptance and Compassion in Chronic Pain Patients","Uppsala University",NA,NA,NA,"Not Applicable",FALSE,2018-04-12,2014-11-13,2016-01-23,"Completed",71,"OTHER;OTHER;OTHER;OTHER","Behavioral",NA,"Psychological Treatment Targeting Acceptance and Compassion in Chronic Pain Patients: a Randomized Controlled, Internet Delivered, Treatment Trial.",NA
2387,"NCT02580110","Eligible","ctgov",NA,"NCT02580110","Irrelevant intervention type","On the Impact of Common Sweetening Agents on Glucose Regulation, Cognitive Functioning and Gut Microbiota","Lund University",NA,NA,NA,"Not Applicable",FALSE,2015-10-14,2015-10-31,2016-06-30,"Completed",39,"OTHER;OTHER","Other",NA,"On the Impact of Common Sweetening Agents on Glucose Regulation, Cognitive Functioning and Gut Microbiota",NA
2388,"NCT03503526","Eligible","ctgov",NA,"NCT03503526","Irrelevant intervention type","Trauma-focused Group Music and Imagery With Traumatized Women","Aalborg University",NA,NA,NA,"Not Applicable",FALSE,2018-02-19,2015-08-13,2018-08-22,"Completed",45,"OTHER;UNKNOWN;UNKNOWN","Behavioral",NA,"Trauma-focused Group Music and Imagery With Women Suffering From PTSD/Complex PTSD",NA
2389,"NCT03501888","Eligible","ctgov",NA,"NCT03501888","Irrelevant intervention type","Cognitive Behavior Therapy for Patients With Psychoses.","Karolinska Institutet",NA,NA,NA,"Not Applicable",FALSE,2017-01-30,2015-10-31,2016-08-31,"Completed",16,"OTHER;OTHER_GOV","Behavioral",NA,"A Single Blind Randomized Controlled Trial Comparing Cognitive Behavior Group Therapy and Individual Cognitive Behavioural Therapy for Patients With Psychoses",NA
2390,"NCT03496350","Eligible","ctgov",NA,"NCT03496350","Irrelevant intervention type","Internet-delivered Cognitive Behavioural Therapy in Arabic for Anxiety and Depression","Linkoeping University",NA,NA,NA,"Not Applicable",FALSE,2018-03-29,2019-01-07,2019-12-01,"Completed",59,"OTHER_GOV","Behavioral",NA,"Culturally Adapted Transdiagnostic Internet-delivered Cognitive Behavioural Therapy in Arabic for Anxiety and Depression",NA
2391,"NCT02578498","Eligible","ctgov",NA,"NCT02578498","Irrelevant intervention type","Glucagon Efficiency After High and Low Carbohydrate Diet","Hvidovre and Amager Hospital",NA,NA,NA,"Phase 4",FALSE,2015-10-14,2015-10-31,2016-07-31,"Completed",10,"OTHER;OTHER","Dietary Supplement",NA,"Glucagon Efficiency After High and Low Carbohydrate Diet",NA
2392,"NCT03494972","Eligible","ctgov",NA,"NCT03494972","None found","A Tetracycline Drain Reduces Alveolar Osteitis in Third Molar Surgery","University of Oslo",NA,NA,NA,"Not Applicable",FALSE,2018-04-04,2016-01-02,2018-02-01,"Completed",200,"OTHER","Drug",NA,"A Tetracycline Drain Reduces Alveolar Osteitis in Third Molar Surgery",NA
2393,"NCT03464825","Eligible","ctgov",NA,"NCT03464825","Irrelevant intervention type","Prevention of Falls in Older Adults by Specific and Progressive Balance Training","Karolinska Institutet",NA,NA,NA,"Not Applicable",FALSE,2017-03-03,2010-01-01,2019-01-01,"Unknown status",200,"OTHER","Other",NA,"Prevention of Falls in Older Adults by Specific and Progressive Balance Training",NA
2394,"NCT03493906","Eligible","ctgov",NA,"NCT03493906","Irrelevant intervention type","Patient Ambassador Support in Newly Diagnosed Patients With Acute Leukemia During Treatment","Copenhagen University Hospital",NA,NA,NA,"Not Applicable",FALSE,2018-01-05,2018-03-01,2019-09-01,"Completed",61,"OTHER","Other",NA,"Patient Ambassador Support in Newly Diagnosed Patients With Acute Leukemia During Treatment: a Feasibility Study",NA
2395,"NCT02146300","Eligible","ctgov",NA,"NCT02146300","None found","Effect of the Nasal Provocation on the Breathing Style","Oulu University Hospital",NA,NA,NA,"Not Applicable",FALSE,2014-05-21,2014-03-31,2016-06-30,"Unknown status",30,"OTHER","Biological",NA,"Effect of the Nasal Provocation on the Breathing Style and on the Calibration of Respiratory Effort Belts",NA
2396,"NCT03493087","Eligible","ctgov",NA,"NCT03493087","Irrelevant intervention type","Underlying Causes of Low Vitamin K Status in Hemodialysis Patients","University of Copenhagen",NA,NA,NA,"Not Applicable",FALSE,2018-02-09,2018-02-22,2018-11-20,"Completed",33,"OTHER;OTHER","Dietary Supplement",NA,"Underlying Causes of Low Vitamin K Status in Hemodialysis Patients",NA
2397,"NCT02577172","Eligible","ctgov",NA,"NCT02577172","Irrelevant intervention type","Testicular Cancer and Aerobic and Strength Training","Oslo University Hospital",NA,NA,NA,"Not Applicable",FALSE,2015-10-08,2015-11-30,2016-11-30,"Terminated",19,"OTHER;OTHER","Behavioral",NA,"Testicular Cancer and Aerobic and Strength Training - a Randomized Controlled National Phase II Study",NA
2398,"NCT03491644","Cross-registration duplicate","ctgov","2017-004480-12","NCT03491644","Automatically identified","Restrictive vs. Liberal Oxygen Therapy for Trauma Patients","Copenhagen University Hospital",NA,NA,NA,"Phase 4",FALSE,2018-03-19,2018-04-03,2018-07-02,"Completed",41,"OTHER","Drug",NA,"Restrictive vs. Liberal Oxygen Therapy for Trauma Patients. PILOT: The TRAUMOX Trial",NA
2399,"NCT02434549","Eligible","ctgov","2015-000095-10","NCT02434549","Identified in manual search","Botulinum Toxin-A as a Treatment for Chronic Muscle-Related Pain in Adults With Spastic Cerebral Palsy: a Randomized Controlled Trial","Karolinska Institutet",NA,NA,NA,"Phase 2",FALSE,2015-04-30,2015-08-31,2018-10-05,"Terminated",16,"OTHER;OTHER;OTHER","Drug",NA,"Botulinum Toxin-A as a Treatment for Chronic Muscle-Related Pain in Adults With Spastic Cerebral Palsy: a Randomized Controlled Trial",NA
