"proj_id","primary_id","eudract_id","nct_id","eligibility_final","lead_institution","crossreg_final","crossreg_manual_extractor","has_publication","publication_doi","publication_pmid","publication_url","publication_date","identification_step","publication_type","is_prospective","has_summary_results","summary_results_date","registration_date","start_date","completion_date","completion_year","primary_completion_date","primary_completion_year","recruitment_status","phase","enrollment","is_multicentric","is_multinational","main_sponsor","is_controlled","is_randomised","masking","center_size"
"576","NCT04585022",NA,"NCT04585022","Eligible","Hvidovre and Amager Hospital","Irrelevant intervention type",NA,"Yes","10.1186/s12891-021-04671-1","34511090","https://doi.org/10.1186/s12891-021-04671-1","2021-09-12","Linked at the registration","Journal publication","No","No",NA,"2020-09-23","2006-11-01","2017-01-11","2017","2017-01-11","2017","Terminated","Not Applicable",75,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
"575","NCT04594044",NA,"NCT04594044","Eligible","Aarhus University Hospital","Irrelevant intervention type",NA,"Yes","10.1186/s13034-021-00362-w","3.3610169E7","https://capmh.biomedcentral.com/articles/10.1186/s13034-021-00362-w","2021-02-20","Linked at the registration","Journal publication","No","No",NA,"2020-10-13","2015-11-01","2018-12-31","2018","2017-12-31","2017","Completed","Not Applicable",59,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
"574","NCT04599582",NA,"NCT04599582","Eligible","Sahlgrenska University Hospital","Irrelevant intervention type",NA,"Yes","10.1080/17453674.2021.1993606","34678118","https://actaorthop.org/actao/article/view/943/1095","2022-01-03","Other","Journal publication","No","No",NA,"2020-10-13","2016-04-01","2019-05-31","2019","2019-05-31","2019","Completed","Not Applicable",80,"Yes",NA,"Industry or mixed","Yes","Yes","Yes","large"
"573","NCT04632472",NA,"NCT04632472","Eligible","Haukeland university hospital","Irrelevant intervention type",NA,"Yes","10.1080/14017431.2020.1869299","33426938","https://www.tandfonline.com/doi/full/10.1080/14017431.2020.1869299","2021-01-10","Linked at the registration","Journal publication","No","No",NA,"2020-11-03","2016-02-15","2018-10-31","2018","2018-10-31","2018","Completed","Not Applicable",62,"No",NA,"Only non-industry","Yes","Yes","No","large"
"572","NCT04635124",NA,"NCT04635124","Eligible","Aarhus University","Irrelevant intervention type",NA,"Yes","10.1371/journal.pone.0251571","34038451","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8153477/","2021-05-26","Systematic Google search","Journal publication","No","No",NA,"2020-11-16","2015-01-01","2017-11-01","2017","2017-11-01","2017","Completed","Not Applicable",186,"Yes",NA,"Only non-industry","Yes","Yes","Yes","large"
"571","NCT04635150",NA,"NCT04635150","Eligible","Turku University Hospital","Irrelevant intervention type",NA,"Yes","10.1186/s12887-020-02474-2","3.3430816E7","https://doi.org/10.1186/s12887-020-02474-2","2021-01-11","Linked at the registration","Journal publication","No","No",NA,"2020-11-12","2012-05-30","2018-09-30","2018","2018-09-30","2018","Completed","Not Applicable",768,"Yes",NA,"Only non-industry","No","No","Yes","large"
"570","NCT04649463",NA,"NCT04649463","Eligible","Karolinska Institutet","Irrelevant intervention type",NA,"Yes","10.1016/j.ijchy.2020.100074","3.3884367E7","https://doi.org/10.1016/j.ijchy.2020.100074","2020-12-20","Systematic Google search","Journal publication","No","No",NA,"2020-11-21","2009-04-06","2016-11-15","2016","2015-05-20","2015","Completed","Not Applicable",200,"Yes",NA,"Only non-industry","Yes","Yes","Yes","large"
"569","NCT04695912",NA,"NCT04695912","Eligible","Copenhagen University Hospital","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2020-12-08","2019-04-26","2019-06-20","2019","2019-06-20","2019","Completed","Not Applicable",98,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"561","NCT04739332",NA,"NCT04739332","Ineligible",NA,"Ignore, ineligible",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"2020-12-17","2016-07-01","2019-10-17","2019","2018-07-01","2018","Completed","Not Applicable",60,"No",NA,"Only non-industry","Yes","Yes","Yes",NA
"557","NCT04744064",NA,"NCT04744064","Eligible","University of Copenhagen","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2021-02-03","2016-05-21","2016-11-25","2016","2016-11-25","2016","Completed","Not Applicable",151,"No",NA,"Only non-industry","Yes","Yes","No","large"
"568","NCT04771104",NA,"NCT04771104","Eligible","Copenhagen University Hospital","Irrelevant intervention type",NA,"Yes","10.1371/journal.pone.0275067","3.6170326E7","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0275067","2022-09-28","Linked at the registration","Journal publication","No","No",NA,"2021-02-22","2017-01-01","2018-01-22","2018","2018-01-09","2018","Completed","Not Applicable",9,"No",NA,"Only non-industry","Yes","Yes","No","large"
"871","NCT04792762",NA,"NCT04792762","Eligible","Herlev and Gentofte Hospital","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2021-03-06","2018-06-12","2019-06-09","2019","2018-08-23","2018","Completed","Not Applicable",9,"No",NA,"Only non-industry","Yes","Yes","No","large"
"545","NCT04796701",NA,"NCT04796701","Eligible","Aarhus University","Irrelevant intervention type",NA,"Yes","10.1007/s41999-022-00730-5","36564644","https://doi.org/10.1007/s41999-022-00730-5","2022-12-23","Systematic Google search","Journal publication","No","No",NA,"2021-02-24","2017-02-01","2019-12-31","2019","2019-12-31","2019","Completed","Not Applicable",1266,"No",NA,"Only non-industry","Yes","No","Yes","large"
"848","NCT04798742",NA,"NCT04798742","Eligible","Gothenburg University","Irrelevant intervention type",NA,"Yes","10.3390/jcm11113172","3.5683559E7","https://doi.org/10.3390/jcm11113172","2022-06-02","Systematic Google search","Journal publication","No","No",NA,"2021-02-24","2012-02-01","2018-09-17","2018","2018-09-17","2018","Completed","Not Applicable",15,"No",NA,"Only non-industry","Yes","No","No","small"
"833","NCT04806542",NA,"NCT04806542","Ineligible",NA,"Ignore, ineligible",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"2021-03-12","2016-01-29","2019-06-20","2019","2019-06-20","2019","Completed","Not Applicable",34,"Yes",NA,"Only non-industry","Yes","Yes","Yes",NA
"554","NCT04888182",NA,"NCT04888182","Eligible","University of Copenhagen","Irrelevant intervention type",NA,"Yes",NA,"3.6331152E7","https://ugeskriftet.dk/high-protein-diet-during-pulmonary-rehabilitation-patients-chronic-obstructive-pulmonary-disease","2022-10-11","Linked at the registration","Journal publication","No","No",NA,"2021-05-11","2018-03-01","2019-10-01","2019","2019-03-01","2019","Completed","Not Applicable",13,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"552","NCT04892992",NA,"NCT04892992","Eligible","University of Tampere","Irrelevant intervention type",NA,"Yes","10.21203/rs.3.rs-557545/v1",NA,"http://doi.org/10.21203/rs.3.rs-557545/v1","2021-06-01","Systematic Google search","Preprint","No","No",NA,"2021-05-07","2016-01-06","2018-12-31","2018","2018-12-31","2018","Completed","Not Applicable",50,"Yes",NA,"Only non-industry","Yes","Yes","No","small"
"551","NCT04893642",NA,"NCT04893642","Eligible","Danderyd Hospital","Irrelevant intervention type",NA,"Yes","10.1093/bjsopen/zrab140","35045155","https://academic.oup.com/bjsopen/article/6/1/zrab140/6511762?login=false","2022-01-06","Linked at the registration","Journal publication","No","No",NA,"2021-04-27","2000-03-23","2018-06-01","2018","2018-06-01","2018","Terminated","Not Applicable",134,"Yes",NA,"Only non-industry","Yes","Yes","No","small"
"532","NCT04912076",NA,"NCT04912076","Eligible","Odense University Hospital","None found","Natasha","No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2021-05-24","2018-09-17","2019-03-22","2019","2019-03-22","2019","Completed","Phase 1",47,"No",NA,"Industry or mixed","Yes","Yes","No","large"
"564","NCT04919785",NA,"NCT04919785","Eligible","University Hospital of Umeå","Irrelevant intervention type",NA,"Yes","10.1016/j.wneu.2021.01.097","3.3540102E7","https://www.sciencedirect.com/science/article/pii/S1878875021001285?via%3Dihub","2021-02-01","Linked at the registration","Journal publication","No","No",NA,"2021-05-07","2008-09-30","2019-01-31","2019","2018-11-30","2018","Completed","Not Applicable",11,"Yes",NA,"Only non-industry","No","No","Yes","small"
"556","NCT04932304",NA,"NCT04932304","Eligible","Oslo University Hospital","Irrelevant intervention type",NA,"Yes","10.1101/2021.06.22.21258133",NA,"https://doi.org/10.1101/2021.06.22.21258133","2021-06-28","Systematic Google search","Preprint","No","No",NA,"2021-06-08","2016-05-31","2017-12-20","2017","2017-12-20","2017","Completed","Not Applicable",54,"Yes",NA,"Only non-industry","Yes","Yes","No","large"
"555","NCT04946604",NA,"NCT04946604","Eligible","Karolinska Institutet","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2021-06-08","2018-01-18","2019-10-30","2019","2019-10-30","2019","Completed","Not Applicable",14,"No",NA,"Only non-industry","No","No","Yes","large"
"542","NCT05080816",NA,"NCT05080816","Ineligible",NA,"Ignore, ineligible",NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"2021-06-10","2017-02-01","2018-10-18","2018","2018-10-18","2018","Completed","Not Applicable",39,"No",NA,"Only non-industry","Yes","Yes","No",NA
"543","NCT05094479",NA,"NCT05094479","Eligible","University of Turku","Irrelevant intervention type",NA,"Yes","10.1017/S0007114522003439","36263460","https://doi.org/10.1017/S0007114522003439","2022-10-20","Systematic Google search","Journal publication","No","No",NA,"2021-10-22","2017-06-21","2018-08-23","2018","2018-06-12","2018","Completed","Not Applicable",1047,"No",NA,"Only non-industry","Yes","Yes","Yes","small"
"898","NCT05164679",NA,"NCT05164679","Eligible","University of Copenhagen","Irrelevant intervention type",NA,"Yes","10.12688/f1000research.73698.1",NA,"https://doi.org/10.12688/f1000research.73698.1","2021-01-17","Systematic Google search","Preprint","No","No",NA,"2021-12-04","2019-01-04","2019-07-09","2019","2019-07-09","2019","Completed","Not Applicable",28,"No",NA,"Only non-industry","Yes","No","Yes","large"
"950","NCT05173311",NA,"NCT05173311","Eligible","University of Helsinki","Irrelevant intervention type",NA,"Yes","10.2196/30352","34982718","https://doi.org/10.2196/30352","2022-01-04","Linked at the registration","Journal publication","No","No",NA,"2021-11-29","2019-09-01","2019-11-30","2019","2019-11-30","2019","Completed","Not Applicable",326,"No",NA,"Only non-industry","Yes","Yes","Yes","small"
"1903","NCT05173857",NA,"NCT05173857","Eligible","Skane University Hospital","None found","Samruddhi","Yes","10.1177/03000605221081662","35354342","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8978321/","2022-03-01","Systematic Google search","Journal publication","No","No",NA,"2021-11-10","2014-03-01","2018-07-31","2018","2017-07-31","2017","Completed","Not Applicable",42,"Yes",NA,"Only non-industry","Yes","Yes","No","small"
"1896","NCT05240495",NA,"NCT05240495","Eligible","Linkoeping University","Irrelevant intervention type",NA,"Yes","10.2196/preprints.34446",NA,"https://doi.org/10.2196/preprints.34446","2022-03-06","Systematic Google search","Preprint","No","No",NA,"2022-01-15","2017-01-20","2019-08-26","2019","2019-08-26","2019","Completed","Not Applicable",182,"No",NA,"Only non-industry","Yes","Yes","No","large"
"1095","NCT05269524",NA,"NCT05269524","Eligible","Linkoeping University","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2022-02-25","2016-02-01","2018-06-30","2018","2018-04-30","2018","Completed","Not Applicable",101,"No",NA,"Only non-industry","Yes","Yes","Yes","large"
"1354","NCT05296031",NA,"NCT05296031","Eligible","Skane University Hospital","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2022-03-07","2013-03-01","2019-08-31","2019","2017-08-31","2017","Completed","Not Applicable",49,"Yes",NA,"Only non-industry","Yes","Yes","No","small"
"863","NCT05329181",NA,"NCT05329181","Eligible","Karolinska Institutet","Irrelevant intervention type",NA,"Yes","10.21203/rs.3.rs-1560793/v1",NA,"https://doi.org/10.21203/rs.3.rs-1560793/v1","2022-05-12","Systematic Google search","Preprint","No","No",NA,"2022-03-21","2016-06-01","2017-01-31","2017","2017-01-31","2017","Completed","Not Applicable",4,"Yes",NA,"Only non-industry","No","No","Yes","large"
"887","NCT05349994",NA,"NCT05349994","Eligible","Stockholm South General Hospital","Irrelevant intervention type",NA,"Yes","10.1080/09593985.2022.2143251","36369693","https://doi.org/10.1080/09593985.2022.2143251","2022-11-11","Systematic Google search","Journal publication","No","No",NA,"2022-04-13","2019-01-29","2019-12-24","2019","2019-12-24","2019","Completed","Not Applicable",44,"No",NA,"Only non-industry","Yes","No","Yes","small"
"311","NCT05351372",NA,"NCT05351372","Eligible","Karolinska Institutet","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2022-04-22","2016-05-31","2017-05-18","2017","2017-05-18","2017","Completed","Not Applicable",72,"No",NA,"Only non-industry","Yes","Yes","No","large"
"908","NCT05398575",NA,"NCT05398575","Eligible","Aarhus University","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2022-04-19","2018-02-01","2018-05-30","2018","2018-05-30","2018","Completed","Not Applicable",19,"No",NA,"Only non-industry","Yes","No","Yes","large"
"1923","NCT05461443",NA,"NCT05461443","Eligible","Örebro University","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2022-07-08","2016-03-31","2017-06-30","2017","2017-06-30","2017","Completed","Not Applicable",10,"No",NA,"Industry or mixed","Yes","Yes","No","small"
"345","NCT05584254",NA,"NCT05584254","Eligible","Örebro University","Irrelevant intervention type",NA,"No",NA,NA,NA,NA,NA,NA,"No","No",NA,"2022-10-03","2015-04-01","2017-08-14","2017","2017-08-14","2017","Completed","Not Applicable",43,"No",NA,"Only non-industry","Yes","Yes","No","small"
"69","2012-004969-40","2012-004969-40",NA,"Eligible","Copenhagen University Hospital","None found","Cathrine","Yes","10.1093/hropen/hoz003","30895268","https://doi.org/10.1093/hropen/hoz003","2019-02-27","Systematic Google search","Journal publication","Yes","Yes","2021-09-17","2012-11-23","2013-01-03","2017-01-10","2017","2016-11-01","2016","Any Completed, none Prematurely Ended","4",221,"Yes","No","Only non-industry","Yes","Yes","Yes","large"
"87","2013-002085-39","2013-002085-39",NA,"Eligible","Kuopio University Hospital","None found","Cathrine","Yes","10.1007/s40268-015-0107-7","2.6364041E7","https://doi.org/10.1007/s40268-015-0107-7","2015-12-01","Linked at the registration","Journal publication",NA,"No",NA,"2013-06-05",NA,"2016-08-29","2016",NA,NA,"Any Completed, none Prematurely Ended","4",24,"No","No","Only non-industry","Yes","Yes","No","small"
"83","2013-001540-60","2013-001540-60",NA,"Eligible","Aalborg University Hospital","None found","Cathrine","Yes","10.3109/00365521.2015.1116108","2.6610166E7","https://www.tandfonline.com/doi/abs/10.3109/00365521.2015.1116108","2015-11-26","Systematic Google search","Journal publication","No","Yes","2019-12-18","2013-08-01","2013-06-01","2017-09-26","2017","2017-09-26","2017","Any Completed, none Prematurely Ended","2",62,"No","No","Only non-industry","Yes","Yes","No","large"
"241","2016-002623-29","2016-002623-29",NA,"Eligible","Aalborg University Hospital","None found","Samruddhi","Yes","10.1016/j.jpain.2021.06.011","34229074","https://doi.org/10.1016/j.jpain.2021.06.011","2021-07-03","Systematic Google search","Journal publication","Yes","Yes","2018-07-21","2016-06-30","2016-08-01","2017-08-22","2017","2017-08-22","2017","Any Completed, none Prematurely Ended","2",20,"No","No","Only non-industry","Yes","Yes","No","large"
"165","2015-001059-63","2015-001059-63",NA,"Eligible","Aalborg University","None found","Cathrine","Yes","10.1016/j.bonr.2020.100737","3.3318971E7","https://doi.org/10.1016/j.bonr.2020.100737","2020-11-25","Systematic Google search","Journal publication","Yes","Yes","2020-10-07","2015-03-11","2015-09-01","2019-03-05","2019","2019-03-05","2019","Any Completed, none Prematurely Ended","2",139,"No","No","Only non-industry","Yes","Yes","No","large"
"160","2015-000419-42","2015-000419-42",NA,"Eligible","Aalborg University Hospital","None found","Cathrine","Yes","10.5056/jnm18079","31587551","https://www.jnmjournal.org/journal/view.html?doi=10.5056/jnm18079","2019-10-30","Systematic Google search","Journal publication","Yes","Yes","2021-05-07","2015-02-23","2015-08-01","2016-05-18","2016","2016-05-18","2016","Any Completed, none Prematurely Ended","2",25,"No","No","Only non-industry","Yes","Yes","No","large"
"187","2015-002435-18","2015-002435-18",NA,"Eligible","Aalborg University Hospital","None found","Cathrine","Yes","10.1111/bcpt.12993","29498480","https://doi.org/10.1111/bcpt.12993","2018-04-15","Systematic Google search","Journal publication",NA,"No",NA,"2015-06-12",NA,"2017-02-02","2017",NA,NA,"Any Completed, none Prematurely Ended","2",21,"No","No","Only non-industry","Yes","Yes","No","large"
"266","2017-000622-35","2017-000622-35",NA,"Eligible","Aalborg University Hospital","None found","Cathrine","Yes","10.5037/jomr.2020.11203","32760476","https://doi-org.ezproxy.its.uu.se/10.5037/jomr.2020.11203","2020-06-30","Other","Journal publication","Yes","Yes","2019-07-30","2017-06-30","2018-01-22","2019-01-07","2019","2019-06-28","2019","Any Completed, none Prematurely Ended","4",52,"No","No","Only non-industry","Yes","Yes","No","large"
